ID,0.25,0.5,1.0,2.0,4.0,6.0
K98944,True,True,True,True,True,True
K98945,True,True,True,True,True,True
K98948,True,True,True,True,True,True
K98964,True,True,True,True,True,True
K98965,True,True,True,True,True,True
K98982,True,True,True,True,True,True
K98996,True,True,True,True,True,True
K98998,True,True,True,True,True,True
K98999,True,True,True,True,True,True
K99011,True,True,True,True,True,True
K99016,True,True,True,True,True,True
K99043,True,True,True,True,True,True
K99055,True,True,True,True,True,True
K99059,True,True,True,True,True,True
K99061,True,True,True,True,True,True
K99063,True,True,True,True,True,True
K99065,True,True,True,True,True,True
K99069,True,True,True,True,True,True
K99073,True,True,True,True,True,True
K99076,True,True,True,True,True,True
K99083,True,True,True,True,True,True
K99098,True,True,True,True,True,True
K99107,True,True,True,True,True,True
K99122,True,True,True,True,True,True
K99139,True,True,True,True,True,True
K99147,True,True,True,True,True,True
K99170,True,True,True,True,True,True
K99176,True,True,True,True,True,True
K99183,True,True,True,True,True,True
K99188,True,True,True,True,True,True
K99190,True,True,True,True,True,True
K99192,True,True,True,True,True,True
K99194,True,True,True,True,True,True
K99198,True,True,True,True,True,True
K99205,True,True,True,True,True,True
K99208,True,True,True,True,True,True
K99209,True,True,True,True,True,True
K99211,True,True,True,True,True,False
K99214,True,True,True,True,True,True
K99216,True,True,True,True,True,True
K99221,True,True,True,True,True,True
K99239,True,True,True,True,True,True
K99245,True,True,True,True,True,True
K99248,True,True,True,True,True,True
K99249,True,True,True,True,True,True
K99257,True,True,True,True,True,True
K99258,True,True,True,True,True,True
K99265,True,True,True,True,True,True
K99266,True,True,True,True,True,True
K99277,True,True,True,True,True,True
K99283,True,True,True,True,True,True
K99284,True,True,True,True,True,True
K99294,True,True,True,True,True,True
K99295,True,True,True,True,True,True
K99313,True,True,True,True,True,True
K99326,True,True,True,True,True,False
K99327,True,True,True,True,True,True
K99330,True,True,True,True,True,True
K99334,True,True,True,True,True,True
K99335,True,True,True,True,True,True
K99338,True,True,True,True,True,True
K99346,True,True,True,True,True,True
K99349,True,True,True,True,True,True
K99359,True,True,True,True,True,True
K99368,True,True,True,True,True,True
K99374,True,True,True,True,True,True
K99390,True,True,True,True,True,True
K99398,True,True,True,True,True,True
K99407,True,True,True,True,True,True
K99413,True,True,True,True,True,True
K99420,True,True,True,True,True,True
K99435,True,True,True,True,True,True
K99445,True,True,True,True,True,True
K99450,True,True,True,True,True,True
K99456,True,True,True,True,True,True
K99466,True,True,True,True,True,True
K99472,True,True,True,True,True,True
K99478,True,True,True,True,True,True
K99479,True,True,True,True,True,True
K99504,True,True,True,True,True,True
K99508,True,True,True,True,True,True
K99523,True,True,True,True,True,False
K99526,True,True,True,True,True,True
K99531,True,True,True,True,True,False
K99532,True,True,True,True,True,True
K99533,True,True,True,True,True,True
K99536,True,True,True,True,True,True
K99548,True,True,True,True,True,True
K99551,True,True,True,True,True,False
K99552,True,True,True,True,True,True
K99562,True,True,True,True,True,True
K99578,True,True,True,True,True,True
K99579,True,True,True,True,True,True
K99588,True,True,True,True,True,True
K99591,True,True,True,True,True,True
K99599,True,True,True,True,True,True
K99612,True,True,True,True,True,True
K99613,True,True,True,True,True,True
K99614,True,True,True,True,True,True
K99624,True,True,True,True,True,True
K99625,True,True,True,True,True,False
K99632,True,True,True,True,True,True
K99642,True,True,True,True,True,True
K99643,True,True,True,True,True,True
K99652,True,True,True,True,True,True
K99657,True,True,True,True,True,True
K99668,True,True,True,True,True,True
K99669,True,True,True,True,True,True
K99673,True,True,True,True,True,True
K99677,True,True,True,True,True,True
K99683,True,True,True,True,True,True
K99684,True,True,True,True,True,True
K99689,True,True,True,True,True,True
K99692,True,True,True,True,True,True
K99715,True,True,True,True,True,True
K99718,True,True,True,True,True,True
K99721,True,True,True,True,True,True
K99728,True,True,True,True,True,True
K99759,True,True,True,True,True,True
K99761,True,True,True,True,True,True
K99762,True,True,True,True,True,True
K99766,True,True,True,True,True,True
K99781,True,True,True,True,True,False
K99782,True,True,True,True,True,True
K99792,True,True,True,True,True,True
K99794,True,True,True,True,True,True
K99798,True,True,True,True,True,True
K99802,True,True,True,True,True,True
K99803,True,True,True,True,True,True
K99817,True,True,True,True,True,True
K99821,True,True,True,True,True,True
K99823,True,True,True,True,True,True
K99840,True,True,True,True,True,True
K99841,True,True,True,True,True,True
K99847,True,True,True,True,True,True
K99851,True,True,True,True,True,True
K99853,True,True,True,True,True,True
K99856,True,True,True,True,True,True
K99867,True,True,True,True,True,True
K99873,True,True,True,True,True,True
K99877,True,True,True,True,True,True
K99878,True,True,True,True,True,True
K99882,True,True,True,True,True,True
K99886,True,True,True,True,True,True
K99890,True,True,True,True,False,False
K99894,True,True,True,True,True,True
K99896,True,True,True,True,True,True
K99897,True,True,True,True,True,True
K99902,True,True,True,True,True,True
K99910,True,True,True,True,True,True
K99911,True,True,True,True,True,True
K99918,True,True,True,True,True,True
K99920,True,True,True,True,True,True
K99924,True,True,True,True,True,True
K99936,True,True,True,True,True,True
K99939,True,True,True,True,True,True
K99941,True,True,True,True,True,True
K99943,True,True,True,True,True,True
K99955,True,True,True,True,True,True
K99968,True,True,True,True,True,True
K99971,True,True,True,True,True,True
K99972,True,True,True,True,True,True
K99979,True,True,True,True,True,True
K99981,True,True,True,True,True,True
K99984,True,True,True,True,True,True
K99985,True,True,True,True,True,True
K99989,True,True,True,True,True,True
L00060,True,True,True,True,True,True
L01404,True,True,True,True,True,True
L01718,True,True,True,True,True,True
L02079,True,True,True,True,True,True
L03058,True,True,True,True,True,True
L03937,True,True,True,True,True,True
L10109,True,True,True,True,True,True
L10298,True,True,True,True,True,True
L11109,True,True,True,True,True,True
L11790,False,False,False,True,False,True
L13943,True,True,True,True,True,True
L36032,True,True,True,True,True,True
L40191,True,True,True,True,True,True
L40686,True,True,True,True,True,True
M00003,True,True,True,True,True,True
M00004,True,True,True,True,True,True
M00005,True,True,True,True,True,True
M00008,True,True,True,True,True,True
M00009,True,True,True,True,True,True
M00022,True,True,True,True,True,True
M00028,True,True,True,True,True,True
M00035,True,True,True,True,True,True
M00036,True,True,True,True,True,True
M00041,True,True,True,True,True,True
M00044,True,True,True,True,True,True
M00045,True,True,True,True,True,True
M00046,True,True,True,True,True,True
M00053,True,True,True,True,True,True
M00059,True,True,True,True,True,True
M00070,True,True,True,True,True,True
M00071,True,True,True,True,True,True
M00075,True,True,True,True,True,True
M00077,True,True,True,True,True,True
M00078,True,True,True,True,True,True
M00082,True,True,True,True,True,True
M00086,True,True,True,True,True,True
M00090,True,True,True,True,True,True
M00104,True,True,True,True,True,True
M00110,True,True,True,True,True,True
M00117,True,True,True,True,True,True
M00118,True,True,True,True,True,True
M00122,True,True,True,True,True,True
M00133,True,True,True,True,True,True
M00136,True,True,True,True,True,True
M00141,True,True,True,True,True,True
M00149,True,True,True,True,True,True
M00151,True,True,True,True,True,True
M00188,True,True,True,True,True,True
M00190,True,True,True,True,True,True
M00193,True,True,True,True,True,True
M00201,True,True,True,True,True,True
M00202,True,True,True,True,True,True
M00206,True,True,True,True,True,True
M00207,True,True,True,True,True,True
M00208,True,True,True,True,True,True
M00209,True,True,True,True,True,True
M00210,True,True,True,True,True,True
M00214,True,True,True,True,True,True
M00215,True,True,True,True,True,True
M00228,True,True,True,True,True,True
M00240,True,True,True,True,True,True
M00246,True,True,True,True,True,True
M00247,True,True,True,True,True,True
M00252,True,True,True,True,True,True
M00255,True,True,True,True,True,True
M00256,True,True,True,True,True,True
M00257,True,True,True,True,True,True
M00263,True,True,True,True,True,True
M00276,True,True,True,True,True,True
M00284,True,True,True,True,True,True
M00287,True,True,True,True,True,True
M00295,True,True,True,True,True,True
M00296,True,True,True,True,True,True
M00305,True,True,True,True,True,True
M00311,True,True,True,True,True,True
M00313,True,True,True,True,True,True
M00315,True,True,True,True,True,True
M00330,True,True,True,True,True,True
M00331,True,True,True,True,True,True
M00333,True,True,True,True,True,True
M00334,True,True,True,True,True,True
M00337,True,True,True,True,True,True
M00339,True,True,True,True,True,True
M00340,True,True,True,True,True,True
M00341,True,True,True,True,True,True
M00351,True,True,True,True,True,True
M00354,True,True,True,True,True,True
M00376,True,True,True,True,True,True
M00381,True,True,True,True,True,True
M00383,True,True,True,True,True,True
M00388,True,True,True,True,True,True
M00396,True,True,True,True,True,True
M00402,True,True,True,True,True,True
M00404,True,True,True,True,True,True
M00414,True,True,True,True,True,True
M00416,True,True,True,True,True,True
M00425,True,True,True,True,True,True
M00431,True,True,True,True,True,True
M00434,True,True,True,True,True,True
M00435,True,True,True,True,True,True
M00439,True,True,True,True,True,True
M00444,True,True,True,True,True,True
M00445,True,True,True,True,True,True
M00447,True,True,True,True,True,True
M00454,True,True,True,True,True,True
M00456,True,True,True,True,True,True
M00462,True,True,True,True,True,True
M00469,True,True,True,True,True,True
M00471,True,True,True,True,True,True
M00475,True,True,True,True,True,True
M00478,True,True,True,True,True,True
M00488,True,True,True,True,True,True
M00504,True,True,True,True,True,True
M00511,True,True,True,True,True,True
M00517,True,True,True,True,True,True
M00518,True,True,True,True,True,True
M00526,True,True,True,True,True,True
M00527,True,True,True,True,True,True
M00533,True,True,True,True,True,True
M00542,True,True,True,True,True,True
M00547,True,True,True,True,True,True
M00550,True,True,True,True,True,True
M00552,True,True,True,True,True,True
M00558,True,True,True,True,True,True
M00560,True,True,True,True,True,True
M00562,True,True,True,True,True,True
M00563,True,True,True,True,True,True
M00566,True,True,True,True,True,True
M00569,True,True,True,True,True,True
M00573,True,True,True,True,True,True
M00582,True,True,True,True,True,True
M00587,True,True,True,True,True,True
M00588,True,True,True,True,True,True
M00591,True,True,True,True,True,True
M00594,True,True,True,True,True,True
M00600,True,True,True,True,True,True
M00609,True,True,True,True,True,True
M00610,True,True,True,True,True,True
M00615,True,True,True,True,True,True
M00619,True,True,True,True,True,True
M00623,True,True,True,True,True,True
M00625,True,True,True,True,True,True
M00627,True,True,True,True,True,True
M00631,True,True,True,True,True,True
M00632,True,True,True,True,True,True
M00633,True,True,True,True,True,True
M00635,True,True,True,True,True,True
M00639,True,True,True,True,True,True
M00641,True,True,True,True,True,True
M00643,True,True,True,True,True,True
M00645,True,True,True,True,True,True
M00647,True,True,True,True,True,True
M00651,True,True,True,True,True,True
M00661,True,True,True,True,True,True
M00662,True,True,True,True,True,True
M00668,True,True,True,True,True,True
M00688,True,True,True,True,True,True
M00689,True,True,True,True,True,True
M00702,True,True,True,True,True,True
M00710,True,True,True,True,True,True
M00715,True,True,True,True,True,True
M00719,True,True,True,True,True,True
M00730,True,True,True,True,True,True
M00734,True,True,True,True,True,True
M00739,True,True,True,True,True,True
M00761,True,True,True,True,True,True
M00767,True,True,True,True,True,True
M00770,True,True,True,True,True,True
M00781,True,True,True,True,True,True
M00783,True,True,True,True,True,True
M00788,True,True,True,True,True,True
M00806,True,True,True,True,True,True
M00820,True,True,True,True,True,True
M00822,True,True,True,True,True,True
M00825,True,True,True,True,True,True
M00828,True,True,True,True,True,True
M00838,True,True,True,True,True,True
M00852,True,True,True,True,True,True
M00853,True,True,True,True,True,True
M00855,True,True,True,True,True,True
M00869,True,True,True,True,True,True
M00876,True,True,True,True,True,True
M00877,True,True,True,True,True,True
M00878,True,True,True,True,True,True
M00880,True,True,True,True,True,True
M00889,True,True,True,True,True,True
M00890,True,True,True,True,True,True
M00898,True,True,True,True,True,True
M00906,True,True,True,True,True,True
M00908,True,True,True,True,True,True
M00909,True,True,True,True,True,True
M00918,True,True,True,True,True,True
M00919,True,True,True,True,True,True
M00923,True,True,True,True,True,True
M00926,True,True,True,True,True,True
M00935,True,True,True,True,True,True
M00939,True,True,True,True,True,True
M00942,True,True,True,True,True,True
M00943,True,True,True,True,True,True
M00944,True,True,True,True,True,True
M00945,True,True,True,True,True,True
M00948,True,True,True,True,True,True
M00955,True,True,True,True,True,True
M00956,True,True,True,True,True,True
M00963,True,True,True,True,True,True
M00971,True,True,True,True,True,True
M00978,True,True,True,True,True,True
M00980,True,True,True,True,True,True
M00992,True,True,True,True,True,False
M00998,True,True,True,True,True,True
M01004,True,True,True,True,True,True
M01005,True,True,True,True,True,True
M01013,True,True,True,True,True,True
M01019,True,True,True,True,True,True
M01022,True,True,True,True,True,True
M01025,True,True,True,True,True,True
M01043,True,True,True,True,True,True
M01044,True,True,True,True,True,True
M01052,True,True,True,True,True,True
M01057,True,True,True,True,True,True
M01058,True,True,True,True,True,True
M01063,True,True,True,True,True,True
M01064,True,True,True,True,True,True
M01065,True,True,True,True,True,True
M01066,True,True,True,True,True,True
M01072,True,True,True,True,True,True
M01073,True,True,True,True,True,True
M01074,True,True,True,True,True,True
M01089,True,True,True,True,True,True
M01097,True,True,True,True,True,True
M01100,True,True,True,True,True,True
M01101,True,True,True,True,True,True
M01114,True,True,True,True,True,True
M01115,True,True,True,True,True,True
M01119,True,True,True,True,True,True
M01120,True,True,True,True,True,True
M01125,True,True,True,True,True,True
M01130,True,True,True,True,True,True
M01147,True,True,True,True,True,True
M01155,True,True,True,True,True,True
M01157,True,True,True,True,True,True
M01168,True,True,True,True,True,True
M01180,True,True,True,True,True,True
M01183,True,True,True,True,True,True
M01189,True,True,True,True,True,True
M01195,True,True,True,True,True,True
M01197,True,True,True,True,True,True
M01207,True,True,True,True,True,True
M01210,True,True,True,True,True,True
M01214,True,True,True,True,True,True
M01216,True,True,True,True,True,True
M01217,True,True,True,True,True,True
M01220,True,True,True,True,True,True
M01223,True,True,True,True,True,True
M01226,True,True,True,True,True,True
M01228,True,True,True,True,True,True
M01231,True,True,True,True,True,True
M01233,True,True,True,True,True,True
M01238,True,True,True,True,True,True
M01241,True,True,True,True,True,True
M01247,True,True,True,True,True,True
M01253,True,True,True,True,True,True
M01258,True,True,True,True,True,True
M01259,True,True,True,True,True,True
M01263,True,True,True,True,True,True
M01269,True,True,True,True,True,True
M01274,True,True,True,True,True,True
M01285,True,True,True,True,True,True
M01290,True,True,True,True,True,True
M01293,True,True,True,True,True,True
M01300,True,True,True,True,True,True
M01301,True,True,True,True,True,True
M01304,True,True,True,True,True,True
M01311,True,True,True,True,True,True
M01314,True,True,True,True,True,True
M01324,True,True,True,True,True,True
M01332,True,True,True,True,True,True
M01335,True,True,True,True,True,True
M01338,True,True,True,True,True,True
M01348,True,True,True,True,True,True
M01358,True,True,True,True,True,True
M01370,True,True,True,True,True,True
M01375,True,True,True,True,True,True
M01377,True,True,True,True,True,True
M01381,True,True,True,True,True,True
M01382,True,True,True,True,True,True
M01383,False,False,False,False,True,False
M01385,True,True,True,True,True,True
M01387,True,True,True,True,True,True
M01405,True,True,True,True,True,True
M01406,True,True,True,True,True,True
M01414,True,True,True,True,True,True
M01423,True,True,True,True,True,True
M01424,True,True,True,True,True,True
M01426,True,True,True,True,True,True
M01452,True,True,True,True,True,True
M01458,True,True,True,True,True,False
M01465,True,True,True,True,True,True
M01480,True,True,True,True,True,False
M01493,True,True,True,True,True,True
M01495,True,True,True,True,True,True
M01499,True,True,True,True,True,True
M01514,True,True,True,True,True,True
M01519,True,True,True,True,True,True
M01524,True,True,True,True,True,True
M01525,True,True,True,True,True,True
M01527,True,True,True,True,True,True
M01530,True,True,True,True,True,True
M01531,True,True,True,True,True,True
M01544,True,True,True,True,True,True
M01546,True,True,True,True,True,True
M01550,True,True,True,True,True,True
M01559,True,True,True,True,True,True
M01562,True,True,True,True,True,True
M01563,True,True,True,True,True,True
M01573,True,True,True,True,True,True
M01575,True,True,True,True,True,True
M01576,True,True,True,True,True,True
M01580,True,True,True,True,True,True
M01596,True,True,True,True,True,True
M01603,True,True,True,True,True,True
M01606,True,True,True,True,True,True
M01607,True,True,True,True,True,True
M01613,True,True,True,True,True,True
M01626,True,True,True,True,True,True
M01636,True,True,True,True,True,True
M01645,True,True,True,True,True,True
M01648,True,True,True,True,True,True
M01656,True,True,True,True,True,True
M01668,True,True,True,True,True,True
M01671,True,True,True,True,True,True
M01672,True,True,True,True,True,True
M01679,True,True,True,True,True,True
M01682,True,True,True,True,True,True
M01684,True,True,True,True,True,True
M01687,True,True,True,True,True,True
M01692,True,True,True,True,True,True
M01703,True,True,True,True,True,True
M01712,True,True,True,True,True,True
M01724,True,True,True,True,True,True
M01727,True,True,True,True,True,True
M01736,True,True,True,True,True,True
M01740,True,True,True,True,True,True
M01749,True,True,True,True,True,True
M01752,True,True,True,True,True,True
M01763,True,True,True,True,True,True
M01764,True,True,True,True,True,True
M01788,True,True,True,True,True,True
M01793,True,True,True,True,True,True
M01795,True,True,True,True,True,True
M01799,True,True,True,True,True,True
M01803,True,True,True,True,True,True
M01804,True,True,True,True,True,True
M01811,True,True,True,True,True,True
M01817,True,True,True,True,True,True
M01821,True,True,True,True,True,True
M01825,True,True,True,True,True,True
M01826,True,True,True,True,True,True
M01834,True,True,True,True,True,True
M01849,True,True,True,True,True,True
M01856,True,True,True,True,True,True
M01860,True,True,True,True,True,True
M01866,True,True,True,True,True,True
M01870,True,True,True,True,True,True
M01877,True,True,True,True,True,False
M01883,True,True,True,True,True,True
M01886,True,True,True,True,True,True
M01889,True,True,True,True,True,True
M01900,True,True,True,True,True,True
M01903,True,True,True,True,True,True
M01907,True,True,True,True,True,True
M01911,True,True,True,True,True,True
M01913,True,True,True,True,True,True
M01918,True,True,True,True,True,True
M01920,True,True,True,True,True,True
M01925,True,True,True,True,True,True
M01930,True,True,True,True,True,True
M01935,True,True,True,True,True,True
M01936,True,True,True,True,True,True
M01939,True,True,True,True,True,True
M01942,True,True,True,True,True,True
M01962,True,True,True,True,True,True
M01968,True,True,True,True,True,True
M01973,True,True,True,True,True,True
M01974,True,True,True,True,True,True
M01976,True,True,True,True,True,True
M01986,True,True,True,True,True,True
M01990,True,True,True,True,True,True
M01995,True,True,True,True,True,True
M01996,True,True,True,True,True,True
M01998,True,True,True,True,True,True
M02018,True,True,True,True,True,True
M02026,True,True,True,True,True,True
M02027,True,True,True,True,True,True
M02039,True,True,True,True,True,True
M02043,True,True,True,True,True,True
M02050,True,True,True,True,True,True
M02052,True,True,True,True,True,True
M02054,True,True,True,True,True,True
M02055,True,True,True,True,True,True
M02056,True,True,True,True,True,True
M02063,True,True,True,True,True,True
M02064,True,True,True,True,True,True
M02071,True,True,True,True,True,True
M02072,True,True,True,True,True,True
M02078,True,True,True,True,True,True
M02079,True,True,True,True,True,False
M02086,True,True,True,True,True,True
M02094,True,True,True,True,True,True
M02095,True,True,True,True,True,True
M02109,True,True,True,True,True,True
M02117,True,True,True,True,True,True
M02132,True,True,True,True,True,True
M02139,True,True,True,True,True,True
M02144,True,True,True,True,True,True
M02151,True,True,True,True,True,True
M02157,True,True,True,True,True,True
M02163,True,True,True,True,True,True
M02176,True,True,True,True,True,True
M02179,True,True,True,True,True,True
M02182,True,True,True,True,True,True
M02185,True,True,True,True,True,True
M02186,True,True,True,True,True,True
M02193,True,True,True,True,True,True
M02199,True,True,True,True,True,True
M02204,True,True,True,True,True,True
M02205,True,True,True,True,True,True
M02206,True,True,True,True,True,True
M02211,True,True,True,True,True,True
M02218,True,True,True,True,True,True
M02221,True,True,True,True,True,True
M02239,True,True,True,True,True,True
M02252,True,True,True,True,True,True
M02258,True,True,True,True,True,False
M02260,True,True,True,True,True,True
M02264,True,True,True,True,True,True
M02271,True,True,True,True,True,True
M02272,True,True,True,True,True,True
M02274,True,True,True,True,True,True
M02281,True,True,True,True,True,True
M02286,True,True,True,True,True,True
M02294,True,True,True,True,True,True
M02299,True,True,True,True,True,True
M02303,True,True,True,True,True,True
M02305,True,True,True,True,True,True
M02308,True,True,True,True,True,True
M02315,True,True,True,True,True,True
M02324,True,True,True,True,True,True
M02332,True,True,True,True,True,True
M02333,True,True,True,True,True,True
M02337,True,True,True,True,True,True
M02339,True,True,True,True,True,True
M02340,True,True,True,True,True,True
M02344,True,True,True,True,True,True
M02362,True,True,True,True,True,True
M02363,True,True,True,True,True,True
M02364,True,True,True,True,True,True
M02365,True,True,True,True,True,True
M02369,True,True,True,True,True,True
M02378,True,True,True,True,True,True
M02382,True,True,True,True,True,True
M02391,True,True,True,True,True,True
M02408,True,True,True,True,True,True
M02411,True,True,True,True,True,True
M02414,True,True,True,True,True,True
M02419,True,True,True,True,True,True
M02422,True,True,True,True,True,True
M02450,True,True,True,True,True,True
M02471,True,True,True,True,True,True
M02472,True,True,True,True,True,True
M02473,True,True,True,True,True,True
M02474,True,True,True,True,True,True
M02475,True,True,True,True,True,True
M02493,True,True,True,True,True,True
M02494,True,True,True,True,True,True
M02496,True,True,True,True,True,True
M02497,True,True,True,True,True,True
M02502,True,True,True,True,True,True
M02515,True,True,True,True,True,True
M02516,True,True,True,True,True,True
M02522,True,True,True,True,True,True
M02529,True,True,True,True,True,True
M02530,True,True,True,True,True,True
M02531,True,True,True,True,True,True
M02533,True,True,True,True,True,True
M02538,True,True,True,True,True,True
M02542,True,True,True,True,True,True
M02545,True,True,True,True,True,True
M02553,True,True,True,True,True,True
M02555,True,True,True,True,True,True
M02561,True,True,True,True,True,True
M02579,True,True,True,True,True,True
M02582,True,True,True,True,True,True
M02587,True,True,True,True,True,True
M02590,True,True,True,True,True,True
M02598,True,True,True,True,True,True
M02610,True,True,True,True,True,True
M02616,True,True,True,True,True,True
M02621,True,True,True,True,True,True
M02641,True,True,True,True,True,True
M02644,True,True,True,True,True,True
M02645,True,True,True,True,True,False
M02649,True,True,True,True,True,True
M02650,True,True,True,True,True,True
M02651,True,True,True,True,True,True
M02660,True,True,True,True,True,True
M02675,True,True,True,True,True,True
M02679,True,True,True,True,True,True
M02694,True,True,True,True,True,True
M02701,True,True,True,True,True,True
M02712,True,True,True,True,True,True
M02716,True,True,True,True,True,True
M02717,True,True,True,True,True,True
M02718,True,True,True,True,True,True
M02719,True,True,True,True,True,True
M02721,True,True,True,True,True,True
M02725,True,True,True,True,True,True
M02726,True,True,True,True,True,True
M02728,True,True,True,True,True,True
M02732,True,True,True,True,True,True
M02734,True,True,True,True,True,True
M02738,True,True,True,True,True,True
M02740,True,True,True,True,True,True
M02743,True,True,True,True,True,True
M02746,True,True,True,True,True,True
M02747,True,True,True,True,True,True
M02749,True,True,True,True,True,True
M02753,True,True,True,True,True,True
M02755,True,True,True,True,True,True
M02762,True,True,True,True,True,True
M02771,True,True,True,True,True,True
M02786,True,True,True,True,True,True
M02790,True,True,True,True,True,True
M02792,True,True,True,True,True,True
M02799,True,True,True,True,True,True
M02811,True,True,True,True,True,True
M02814,True,True,True,True,True,True
M02824,True,True,True,True,True,True
M02836,True,True,True,True,True,True
M02848,True,True,True,True,True,True
M02849,True,True,True,True,True,True
M02852,True,True,True,True,True,True
M02859,True,True,True,True,True,True
M02864,True,True,True,True,True,True
M02865,True,True,True,True,True,True
M02871,True,True,True,True,True,True
M02877,True,True,True,True,True,True
M02880,True,True,True,True,True,True
M02893,True,True,True,True,True,True
M02896,True,True,True,True,True,True
M02897,True,True,True,True,True,True
M02899,True,True,True,True,True,True
M02900,True,True,True,True,True,True
M02902,True,True,True,True,True,True
M02904,True,True,True,True,True,True
M02907,True,True,True,True,True,True
M02913,True,True,True,True,True,True
M02919,True,True,True,True,True,True
M02920,True,True,True,True,True,True
M02923,True,True,True,True,True,True
M02924,True,True,True,True,True,True
M02930,True,True,True,True,True,True
M02931,True,True,True,True,False,False
M02932,True,True,True,True,True,True
M02946,True,True,True,True,True,True
M02949,True,True,True,True,True,True
M02958,True,True,True,True,True,True
M02965,True,True,True,True,True,True
M02973,True,True,True,True,True,False
M02974,True,True,True,True,True,True
M02982,True,True,True,True,True,True
M02985,True,True,True,True,True,True
M02988,True,True,True,True,True,True
M02998,True,True,True,True,True,True
M02999,True,True,True,True,True,True
M03002,True,True,True,True,True,True
M03006,True,True,True,True,True,True
M03010,True,True,True,True,True,True
M03011,True,True,True,True,True,True
M03018,True,True,True,True,True,True
M03021,True,True,True,True,True,True
M03027,True,True,True,True,True,True
M03028,True,True,True,True,True,True
M03029,True,True,True,True,True,True
M03030,True,True,True,True,True,True
M03034,True,True,True,True,True,True
M03035,True,True,True,True,True,True
M03037,True,True,True,True,True,True
M03041,True,True,True,True,True,True
M03042,True,True,True,True,True,True
M03074,True,True,True,True,True,True
M03079,True,True,True,True,True,True
M03086,True,True,True,True,True,True
M03087,True,True,True,True,True,True
M03099,True,True,True,True,True,True
M03103,True,True,True,True,True,True
M03105,True,True,True,True,True,True
M03108,True,True,True,True,True,True
M03114,True,True,True,True,True,True
M03120,True,True,True,True,True,True
M03126,True,True,True,True,True,True
M03131,True,True,True,True,True,True
M03140,True,True,True,True,True,True
M03144,True,True,True,True,True,True
M03150,True,True,True,True,True,True
M03158,True,True,True,True,True,True
M03160,True,True,True,True,True,True
M03163,True,True,True,True,True,True
M03171,True,True,True,True,True,True
M03175,True,True,True,True,True,True
M03178,True,True,True,True,True,True
M03192,True,True,True,True,True,True
M03206,True,True,True,True,True,True
M03210,True,True,True,True,True,True
M03218,True,True,True,True,True,True
M03223,True,True,True,True,True,True
M03224,True,True,True,True,True,True
M03225,True,True,True,True,True,True
M03226,True,True,True,True,True,True
M03227,True,True,True,True,True,True
M03229,True,True,True,True,True,True
M03231,True,True,True,True,True,True
M03232,True,True,True,True,True,True
M03233,True,True,True,True,True,True
M03237,True,True,True,True,True,True
M03238,True,True,True,True,True,True
M03242,True,True,True,True,True,True
M03243,True,True,True,True,True,True
M03247,True,True,True,True,True,True
M03250,True,True,True,True,True,True
M03255,True,True,True,True,True,True
M03256,True,True,True,True,True,True
M03257,True,True,True,True,True,True
M03258,True,True,True,True,True,True
M03260,True,True,True,True,True,True
M03278,True,True,True,True,True,True
M03286,True,True,True,True,True,True
M03289,True,True,True,True,True,True
M03291,True,True,True,True,True,True
M03292,True,True,True,True,True,True
M03293,True,True,True,True,True,True
M03295,True,True,True,True,True,True
M03297,True,True,True,True,True,True
M03310,True,True,True,True,True,True
M03316,True,True,True,True,True,True
M03321,True,True,True,True,True,True
M03322,True,True,True,True,True,True
M03329,True,True,True,True,True,True
M03336,True,True,True,True,True,True
M03339,True,True,True,True,True,True
M03340,True,True,True,True,True,True
M03358,True,True,True,True,True,True
M03360,True,True,True,True,True,True
M03369,True,True,True,True,True,True
M03382,True,True,True,True,True,True
M03388,True,True,True,True,True,True
M03398,True,True,True,True,True,True
M03399,True,True,True,True,True,True
M03403,True,True,True,True,True,True
M03415,True,True,True,True,True,True
M03416,True,True,True,True,True,True
M03417,True,True,True,True,True,True
M03418,True,True,True,True,True,True
M03420,True,True,True,True,True,True
M03422,True,True,True,True,True,True
M03424,True,True,True,True,True,True
M03427,True,True,True,True,True,True
M03431,True,True,True,True,True,True
M03437,True,True,True,True,True,True
M03439,True,True,True,True,True,True
M03445,True,True,True,True,True,True
M03450,True,True,True,True,True,True
M03451,True,True,True,True,True,True
M03454,True,True,True,True,True,True
M03455,True,True,True,True,True,True
M03459,True,True,True,True,True,True
M03464,True,True,True,True,True,True
M03465,True,True,True,True,True,True
M03468,True,True,True,True,True,True
M03472,True,True,True,True,True,True
M03473,True,True,True,True,True,True
M03476,True,True,True,True,True,True
M03487,True,True,True,True,True,True
M03488,True,True,True,True,True,True
M03492,True,True,True,True,True,True
M03493,True,True,True,True,True,True
M03506,True,True,True,True,True,True
M03508,True,True,True,True,True,True
M03509,True,True,True,True,True,True
M03515,True,True,True,True,True,True
M03517,True,True,True,True,True,True
M03519,True,True,True,True,True,True
M03522,True,True,True,True,True,True
M03525,True,True,True,True,True,True
M03533,True,True,True,True,True,True
M03542,True,True,True,True,True,True
M03545,True,True,True,True,True,True
M03550,True,True,True,True,True,True
M03555,True,True,True,True,True,True
M03558,True,True,True,True,True,True
M03560,True,True,True,True,True,True
M03566,True,True,True,True,True,True
M03576,True,True,True,True,True,True
M03584,True,True,True,True,True,True
M03585,True,True,True,True,True,True
M03588,True,True,True,True,True,True
